antecedents,consequents,support,confidence,lift,features,antecedent_features,consequent_features,rule_strength,antecedents_str,consequents_str
"['F_NDVI_7_Low', 'F_GPP_7_Low']",['S_GPP_9_MediumImpact'],0.06305732484076433,0.5561797752808989,1.2994081059390048,"['GPP_9', 'NDVI_7', 'GPP_7']","['NDVI_7', 'GPP_7']",['GPP_9'],0.7227045083593342,NDVI_7_Low | GPP_7_Low,GPP_9_MediumImpact
['F_EVI_8_Low'],"['S_VPDMAX_4_MediumImpact', 'S_Y_MediumImpact']",0.11910828025477707,0.5683890577507599,1.2711835052260583,"['EVI_8', 'VPDMAX_4', 'Y']",['EVI_8'],"['VPDMAX_4', 'Y']",0.7225267947637474,EVI_8_Low,VPDMAX_4_MediumImpact | Y_MediumImpact
['F_GPP_7_Low'],"['S_TMIN_8_MediumImpact', 'S_VPDMIN_3_PositiveImpact']",0.06687898089171974,0.5276381909547738,1.3647313999983441,"['VPDMIN_3', 'GPP_7', 'TMIN_8']",['GPP_7'],"['VPDMIN_3', 'TMIN_8']",0.7200844070343021,GPP_7_Low,TMIN_8_MediumImpact | VPDMIN_3_PositiveImpact
['F_NDVI_9_High'],"['S_VPDMIN_5_NegativeImpact', 'S_sand_percent_MediumImpact']",0.18980891719745224,0.512908777969019,1.4029038003682228,"['VPDMIN_5', 'NDVI_9', 'sand_percent']",['NDVI_9'],"['VPDMIN_5', 'sand_percent']",0.7195616738549577,NDVI_9_High,VPDMIN_5_NegativeImpact | sand_percent_MediumImpact
"['F_NDVI_7_Medium', 'F_organic_matter_High']",['S_NDVI_9_MediumImpact'],0.08343949044585987,0.5303643724696356,1.356143427976104,"['NDVI_9', 'organic_matter', 'NDVI_7']","['organic_matter', 'NDVI_7']",['NDVI_9'],0.7192501581573669,NDVI_7_Medium | organic_matter_High,NDVI_9_MediumImpact
"['F_NDVI_7_Medium', 'F_GPP_8_Medium']",['S_TMIN_3_MediumImpact'],0.07452229299363057,0.5294117647058824,1.3581314878892732,"['GPP_8', 'NDVI_7', 'TMIN_3']","['GPP_8', 'NDVI_7']",['TMIN_3'],0.7190107877060858,NDVI_7_Medium | GPP_8_Medium,TMIN_3_MediumImpact
"['F_NDVI_8_High', 'F_EVI_8_High']",['S_EVI_1_NegativeImpact'],0.19936305732484078,0.505654281098546,1.4201739200799952,"['NDVI_8', 'EVI_8', 'EVI_1']","['NDVI_8', 'EVI_8']",['EVI_1'],0.718117022592954,NDVI_8_High | EVI_8_High,EVI_1_NegativeImpact
['F_GPP_8_Low'],"['S_NDVI_8_MediumImpact', 'S_VPDMIN_10_MediumImpact']",0.061146496815286625,0.49740932642487046,1.4434984149483303,"['NDVI_8', 'GPP_8', 'VPDMIN_10']",['GPP_8'],"['NDVI_8', 'VPDMIN_10']",0.7180095742748172,GPP_8_Low,NDVI_8_MediumImpact | VPDMIN_10_MediumImpact
['F_EVI_8_High'],"['S_organic_matter_MediumImpact', 'S_TMIN_1_PositiveImpact']",0.2426751592356688,0.49738903394255873,1.4434395254894958,"['EVI_8', 'organic_matter', 'TMIN_1']",['EVI_8'],"['TMIN_1', 'organic_matter']",0.7179509911377258,EVI_8_High,organic_matter_MediumImpact | TMIN_1_PositiveImpact
['F_EVI_8_Low'],['S_TMIN_3_MediumImpact'],0.11082802547770701,0.5288753799392097,1.3567554681447047,"['EVI_8', 'TMIN_3']",['EVI_8'],['TMIN_3'],0.7175545636996311,EVI_8_Low,TMIN_3_MediumImpact
"['F_NDVI_7_High', 'F_NDVI_8_High']",['S_EVI_4_PositiveImpact'],0.19299363057324842,0.5674157303370787,1.2618168507495942,"['NDVI_8', 'EVI_4', 'NDVI_7']","['NDVI_8', 'NDVI_7']",['EVI_4'],0.7159747299197136,NDVI_7_High | NDVI_8_High,EVI_4_PositiveImpact
"['F_EVI_8_Medium', 'F_organic_matter_High']",['S_NDVI_9_MediumImpact'],0.06942675159235669,0.529126213592233,1.3529774516934947,"['EVI_8', 'NDVI_9', 'organic_matter']","['EVI_8', 'organic_matter']",['NDVI_9'],0.7158958360902472,EVI_8_Medium | organic_matter_High,NDVI_9_MediumImpact
"['F_GPP_7_High', 'F_organic_matter_Medium']",['S_EVI_4_PositiveImpact'],0.11019108280254777,0.5672131147540983,1.261366275019737,"['EVI_4', 'organic_matter', 'GPP_7']","['organic_matter', 'GPP_7']",['EVI_4'],0.7154634936997196,GPP_7_High | organic_matter_Medium,EVI_4_PositiveImpact
"['F_GPP_8_High', 'F_organic_matter_Medium']",['S_NDVI_7_MediumImpact'],0.09745222929936306,0.5331010452961673,1.3412958992227286,"['GPP_8', 'organic_matter', 'NDVI_7']","['GPP_8', 'organic_matter']",['NDVI_7'],0.7150462459270993,GPP_8_High | organic_matter_Medium,NDVI_7_MediumImpact
['F_NDVI_9_High'],"['S_NDVI_10_MediumImpact', 'S_EVI_9_MediumImpact']",0.2089171974522293,0.5645438898450947,1.2661912957954267,"['NDVI_9', 'NDVI_10', 'EVI_9']",['NDVI_9'],"['NDVI_10', 'EVI_9']",0.7148205594163511,NDVI_9_High,NDVI_10_MediumImpact | EVI_9_MediumImpact
['F_EVI_8_High'],"['S_TMIN_1_PositiveImpact', 'S_TMAX_8_MediumImpact']",0.23248407643312102,0.4765013054830287,1.4992125242652408,"['EVI_8', 'TMAX_8', 'TMIN_1']",['EVI_8'],"['TMIN_1', 'TMAX_8']",0.714376725008894,EVI_8_High,TMIN_1_PositiveImpact | TMAX_8_MediumImpact
"['F_GPP_7_High', 'F_NDVI_7_High']",['S_TMIN_1_PositiveImpact'],0.18980891719745224,0.5033783783783784,1.4188582658062012,"['TMIN_1', 'NDVI_7', 'GPP_7']","['NDVI_7', 'GPP_7']",['TMIN_1'],0.7142225729902838,GPP_7_High | NDVI_7_High,TMIN_1_PositiveImpact
['F_GPP_7_Low'],"['S_VPDMAX_4_MediumImpact', 'S_TMIN_8_MediumImpact']",0.07197452229299363,0.5678391959798995,1.255644419279496,"['VPDMAX_4', 'GPP_7', 'TMIN_8']",['GPP_7'],"['VPDMAX_4', 'TMIN_8']",0.7130041174803169,GPP_7_Low,VPDMAX_4_MediumImpact | TMIN_8_MediumImpact
"['F_NDVI_7_Medium', 'F_organic_matter_High']",['S_saturated_hc_MediumImpact'],0.08471337579617834,0.5384615384615384,1.3209134615384615,"['saturated_hc', 'organic_matter', 'NDVI_7']","['organic_matter', 'NDVI_7']",['saturated_hc'],0.7112610946745561,NDVI_7_Medium | organic_matter_High,saturated_hc_MediumImpact
"['F_GPP_7_High', 'F_organic_matter_Medium']",['S_EVI_3_NegativeImpact'],0.09554140127388536,0.4918032786885246,1.445938478541168,"['EVI_3', 'organic_matter', 'GPP_7']","['organic_matter', 'GPP_7']",['EVI_3'],0.7111172845284432,GPP_7_High | organic_matter_Medium,EVI_3_NegativeImpact
['F_organic_matter_High'],"['S_VPDMIN_5_NegativeImpact', 'S_EVI_9_MediumImpact']",0.2050955414012739,0.5504273504273505,1.291735336578386,"['VPDMIN_5', 'organic_matter', 'EVI_9']",['organic_matter'],"['VPDMIN_5', 'EVI_9']",0.7110064587662227,organic_matter_High,VPDMIN_5_NegativeImpact | EVI_9_MediumImpact
"['F_GPP_7_High', 'F_NDVI_7_High']",['S_EVI_3_NegativeImpact'],0.18535031847133757,0.491554054054054,1.4452057394473123,"['EVI_3', 'NDVI_7', 'GPP_7']","['NDVI_7', 'GPP_7']",['EVI_3'],0.7103967401675133,GPP_7_High | NDVI_7_High,EVI_3_NegativeImpact
"['F_NDVI_7_High', 'F_EVI_8_High']",['S_EVI_1_NegativeImpact'],0.18726114649681527,0.5025641025641026,1.4114948855557086,"['EVI_8', 'NDVI_7', 'EVI_1']","['EVI_8', 'NDVI_7']",['EVI_1'],0.7093666604331254,NDVI_7_High | EVI_8_High,EVI_1_NegativeImpact
"['F_NDVI_7_High', 'F_organic_matter_Medium']",['S_GPP_8_MediumImpact'],0.08535031847133757,0.587719298245614,1.206169017314528,"['GPP_8', 'organic_matter', 'NDVI_7']","['organic_matter', 'NDVI_7']",['GPP_8'],0.7088888084216962,NDVI_7_High | organic_matter_Medium,GPP_8_MediumImpact
['F_NDVI_8_High'],['S_EVI_1_NegativeImpact'],0.2089171974522293,0.5022970903522205,1.4107449585921041,"['NDVI_8', 'EVI_1']",['NDVI_8'],['EVI_1'],0.7086130879298776,NDVI_8_High,EVI_1_NegativeImpact
"['F_NDVI_7_High', 'F_GPP_8_High']",['S_EVI_4_PositiveImpact'],0.20636942675159237,0.5644599303135889,1.2552437543800772,"['GPP_8', 'NDVI_7', 'EVI_4']","['GPP_8', 'NDVI_7']",['EVI_4'],0.708534802123946,NDVI_7_High | GPP_8_High,EVI_4_PositiveImpact
"['F_EVI_8_High', 'F_organic_matter_Medium']",['S_EVI_4_PositiveImpact'],0.08980891719745222,0.564,1.2542209631728043,"['EVI_8', 'organic_matter', 'EVI_4']","['EVI_8', 'organic_matter']",['EVI_4'],0.7073806232294616,EVI_8_High | organic_matter_Medium,EVI_4_PositiveImpact
"['F_GPP_7_High', 'F_NDVI_7_High']",['S_EVI_1_NegativeImpact'],0.189171974522293,0.5016891891891891,1.4090376154329642,"['NDVI_7', 'GPP_7', 'EVI_1']","['NDVI_7', 'GPP_7']",['EVI_1'],0.7068989388236323,GPP_7_High | NDVI_7_High,EVI_1_NegativeImpact
['F_NDVI_9_High'],"['S_EVI_4_PositiveImpact', 'S_NDVI_8_MediumImpact']",0.20063694267515925,0.5421686746987953,1.30153642091301,"['NDVI_8', 'EVI_4', 'NDVI_9']",['NDVI_9'],"['NDVI_8', 'EVI_4']",0.70565227639862,NDVI_9_High,EVI_4_PositiveImpact | NDVI_8_MediumImpact
['F_NDVI_7_High'],"['S_EVI_4_PositiveImpact', 'S_organic_matter_MediumImpact']",0.2248407643312102,0.5515625,1.2791035819793204,"['EVI_4', 'organic_matter', 'NDVI_7']",['NDVI_7'],"['EVI_4', 'organic_matter']",0.7055055694354688,NDVI_7_High,EVI_4_PositiveImpact | organic_matter_MediumImpact
"['F_EVI_8_Low', 'F_organic_matter_Low']",['S_TMAX_9_PositiveImpact'],0.05923566878980892,0.5670731707317073,1.243442567107235,"['EVI_8', 'organic_matter', 'TMAX_9']","['EVI_8', 'organic_matter']",['TMAX_9'],0.7051229191522735,EVI_8_Low | organic_matter_Low,TMAX_9_PositiveImpact
"['F_GPP_8_High', 'F_NDVI_8_High']",['S_EVI_1_NegativeImpact'],0.19235668789808918,0.5008291873963516,1.4066222257822398,"['NDVI_8', 'GPP_8', 'EVI_1']","['NDVI_8', 'GPP_8']",['EVI_1'],0.7044774663121666,GPP_8_High | NDVI_8_High,EVI_1_NegativeImpact
"['F_NDVI_8_Low', 'F_EVI_8_Low']",['S_VPDMIN_10_MediumImpact'],0.09936305732484077,0.5148514851485149,1.3677103750984234,"['NDVI_8', 'EVI_8', 'VPDMIN_10']","['NDVI_8', 'EVI_8']",['VPDMIN_10'],0.7041677178724557,NDVI_8_Low | EVI_8_Low,VPDMIN_10_MediumImpact
['F_NDVI_9_High'],"['S_TMEAN_10_NegativeImpact', 'S_TMAX_8_MediumImpact']",0.19681528662420383,0.53184165232358,1.3232827165578773,"['NDVI_9', 'TMEAN_10', 'TMAX_8']",['NDVI_9'],"['TMEAN_10', 'TMAX_8']",0.7037768664653771,NDVI_9_High,TMEAN_10_NegativeImpact | TMAX_8_MediumImpact
"['F_NDVI_7_High', 'F_NDVI_8_High']",['S_EVI_3_NegativeImpact'],0.1662420382165605,0.48876404494382025,1.4370029036737788,"['NDVI_8', 'EVI_3', 'NDVI_7']","['NDVI_8', 'NDVI_7']",['EVI_3'],0.702355351795611,NDVI_7_High | NDVI_8_High,EVI_3_NegativeImpact
['F_GPP_7_Low'],['S_GPP_9_MediumImpact'],0.06942675159235669,0.5477386934673367,1.2796871261067242,"['GPP_9', 'GPP_7']",['GPP_7'],['GPP_9'],0.7009341545006681,GPP_7_Low,GPP_9_MediumImpact
"['F_NDVI_7_High', 'F_organic_matter_Medium']",['S_pH_MediumImpact'],0.08089171974522293,0.5570175438596491,1.2582986242584877,"['pH', 'organic_matter', 'NDVI_7']","['organic_matter', 'NDVI_7']",['pH'],0.7008944091264383,NDVI_7_High | organic_matter_Medium,pH_MediumImpact
['F_GPP_8_Low'],"['S_GPP_9_MediumImpact', 'S_b_density_MediumImpact']",0.06050955414012739,0.4922279792746114,1.4232006030591897,"['GPP_8', 'GPP_9', 'b_density']",['GPP_8'],"['GPP_9', 'b_density']",0.7005391569462334,GPP_8_Low,GPP_9_MediumImpact | b_density_MediumImpact
['F_GPP_7_Low'],"['S_organic_matter_MediumImpact', 'S_TMIN_3_MediumImpact']",0.062420382165605096,0.49246231155778897,1.4212607153414132,"['organic_matter', 'TMIN_3', 'GPP_7']",['GPP_7'],"['organic_matter', 'TMIN_3']",0.6999173372033091,GPP_7_Low,organic_matter_MediumImpact | TMIN_3_MediumImpact
"['F_GPP_8_High', 'F_organic_matter_Medium']",['S_EVI_4_PositiveImpact'],0.10254777070063695,0.5609756097560976,1.2474953361431633,"['GPP_8', 'organic_matter', 'EVI_4']","['GPP_8', 'organic_matter']",['EVI_4'],0.699814456860799,GPP_8_High | organic_matter_Medium,EVI_4_PositiveImpact
['F_NDVI_9_Low'],['S_TMIN_3_MediumImpact'],0.1197452229299363,0.5222222222222223,1.3396877269426288,"['NDVI_9', 'TMIN_3']",['NDVI_9'],['TMIN_3'],0.6996147018478173,NDVI_9_Low,TMIN_3_MediumImpact
"['F_GPP_8_High', 'F_organic_matter_Medium']",['S_EVI_3_NegativeImpact'],0.08917197452229299,0.4878048780487805,1.4341828811546542,"['GPP_8', 'organic_matter', 'EVI_3']","['GPP_8', 'organic_matter']",['EVI_3'],0.6996014054412947,GPP_8_High | organic_matter_Medium,EVI_3_NegativeImpact
"['F_NDVI_8_High', 'F_organic_matter_High']",['S_EVI_4_PositiveImpact'],0.1,0.5607142857142858,1.2469142047753947,"['NDVI_8', 'EVI_4', 'organic_matter']","['NDVI_8', 'organic_matter']",['EVI_4'],0.6991626076776322,NDVI_8_High | organic_matter_High,EVI_4_PositiveImpact
"['F_GPP_8_High', 'F_NDVI_8_High']",['S_EVI_4_PositiveImpact'],0.21528662420382166,0.560530679933665,1.2465059029686318,"['NDVI_8', 'GPP_8', 'EVI_4']","['NDVI_8', 'GPP_8']",['EVI_4'],0.6987048013323343,GPP_8_High | NDVI_8_High,EVI_4_PositiveImpact
['F_NDVI_9_High'],"['S_TMAX_1_MediumImpact', 'S_TMAX_8_MediumImpact']",0.20191082802547772,0.5456110154905336,1.2804324279822685,"['NDVI_9', 'TMAX_8', 'TMAX_1']",['NDVI_9'],"['TMAX_8', 'TMAX_1']",0.6986180372984151,NDVI_9_High,TMAX_1_MediumImpact | TMAX_8_MediumImpact
"['F_NDVI_8_Low', 'F_EVI_8_Low']",['S_TMIN_3_MediumImpact'],0.10063694267515924,0.5214521452145214,1.337712202592808,"['NDVI_8', 'EVI_8', 'TMIN_3']","['NDVI_8', 'EVI_8']",['TMIN_3'],0.6975528977216623,NDVI_8_Low | EVI_8_Low,TMIN_3_MediumImpact
['F_organic_matter_Medium'],['S_X_MediumImpact'],0.18726114649681527,0.5764705882352941,1.2099716892104435,"['organic_matter', 'X']",['organic_matter'],['X'],0.6975130914271968,organic_matter_Medium,X_MediumImpact
['F_NDVI_9_Low'],"['S_VPDMAX_4_MediumImpact', 'S_Y_MediumImpact']",0.12802547770700637,0.5583333333333333,1.2486942070275404,"['NDVI_9', 'VPDMAX_4', 'Y']",['NDVI_9'],"['VPDMAX_4', 'Y']",0.6971875989237101,NDVI_9_Low,VPDMAX_4_MediumImpact | Y_MediumImpact
['F_NDVI_8_High'],"['S_EVI_1_NegativeImpact', 'S_organic_matter_MediumImpact']",0.20382165605095542,0.4900459418070444,1.422129627794935,"['NDVI_8', 'organic_matter', 'EVI_1']",['NDVI_8'],"['organic_matter', 'EVI_1']",0.6969088528244705,NDVI_8_High,EVI_1_NegativeImpact | organic_matter_MediumImpact
"['F_EVI_8_Medium', 'F_GPP_8_Medium']",['S_GPP_9_MediumImpact'],0.0643312101910828,0.5459459459459459,1.275498712998713,"['EVI_8', 'GPP_8', 'GPP_9']","['EVI_8', 'GPP_8']",['GPP_9'],0.6963533514209189,EVI_8_Medium | GPP_8_Medium,GPP_9_MediumImpact
['F_NDVI_8_High'],"['S_VPDMIN_5_NegativeImpact', 'S_organic_matter_MediumImpact']",0.23503184713375797,0.565084226646248,1.2321975497702908,"['NDVI_8', 'VPDMIN_5', 'organic_matter']",['NDVI_8'],"['VPDMIN_5', 'organic_matter']",0.6962953994873465,NDVI_8_High,VPDMIN_5_NegativeImpact | organic_matter_MediumImpact
"['F_GPP_7_High', 'F_EVI_8_High']",['S_EVI_1_NegativeImpact'],0.21719745222929937,0.4978102189781022,1.3981431910476216,"['EVI_8', 'GPP_7', 'EVI_1']","['EVI_8', 'GPP_7']",['EVI_1'],0.6960099680981591,GPP_7_High | EVI_8_High,EVI_1_NegativeImpact
"['F_GPP_7_High', 'F_NDVI_7_High']",['S_EVI_4_PositiveImpact'],0.21082802547770702,0.5591216216216216,1.2433724446826429,"['EVI_4', 'NDVI_7', 'GPP_7']","['NDVI_7', 'GPP_7']",['EVI_4'],0.6951964175505992,GPP_7_High | NDVI_7_High,EVI_4_PositiveImpact
"['F_NDVI_7_High', 'F_EVI_8_High']",['S_EVI_4_PositiveImpact'],0.20828025477707007,0.558974358974359,1.2430449625917048,"['EVI_8', 'NDVI_7', 'EVI_4']","['EVI_8', 'NDVI_7']",['EVI_4'],0.6948302611410042,NDVI_7_High | EVI_8_High,EVI_4_PositiveImpact
"['F_GPP_7_High', 'F_organic_matter_Medium']",['S_TMAX_9_NegativeImpact'],0.09681528662420383,0.49836065573770494,1.3922174902281081,"['TMAX_9', 'organic_matter', 'GPP_7']","['organic_matter', 'GPP_7']",['TMAX_9'],0.6938264213595818,GPP_7_High | organic_matter_Medium,TMAX_9_NegativeImpact
"['F_EVI_8_High', 'F_organic_matter_Low']",['S_TMAX_9_PositiveImpact'],0.06878980891719745,0.5625,1.2334148044692737,"['EVI_8', 'organic_matter', 'TMAX_9']","['EVI_8', 'organic_matter']",['TMAX_9'],0.6937958275139664,EVI_8_High | organic_matter_Low,TMAX_9_PositiveImpact
"['F_NDVI_7_High', 'F_organic_matter_Medium']",['S_X_MediumImpact'],0.08343949044585987,0.5745614035087719,1.2059644431935455,"['organic_matter', 'NDVI_7', 'X']","['organic_matter', 'NDVI_7']",['X'],0.6929006230629582,NDVI_7_High | organic_matter_Medium,X_MediumImpact
"['F_GPP_8_High', 'F_organic_matter_High']",['S_EVI_4_PositiveImpact'],0.1592356687898089,0.5580357142857143,1.240957608255767,"['GPP_8', 'organic_matter', 'EVI_4']","['GPP_8', 'organic_matter']",['EVI_4'],0.6924986653212986,GPP_8_High | organic_matter_High,EVI_4_PositiveImpact
['F_NDVI_7_High'],['S_EVI_4_PositiveImpact'],0.22738853503184714,0.5578124999999999,1.2404612252124645,"['EVI_4', 'NDVI_7']",['NDVI_7'],['EVI_4'],0.6919447771888277,NDVI_7_High,EVI_4_PositiveImpact
['F_NDVI_9_High'],"['S_TDMEAN_3_NegativeImpact', 'S_TMAX_8_MediumImpact']",0.20573248407643313,0.5559380378657488,1.243337207192629,"['TDMEAN_3', 'NDVI_9', 'TMAX_8']",['NDVI_9'],"['TDMEAN_3', 'TMAX_8']",0.6912184473721501,NDVI_9_High,TDMEAN_3_NegativeImpact | TMAX_8_MediumImpact
['F_NDVI_7_High'],"['S_EVI_4_PositiveImpact', 'S_EVI_9_MediumImpact']",0.20828025477707007,0.5109375,1.352735033726813,"['EVI_4', 'NDVI_7', 'EVI_9']",['NDVI_7'],"['EVI_4', 'EVI_9']",0.6911630562947936,NDVI_7_High,EVI_4_PositiveImpact | EVI_9_MediumImpact
"['F_GPP_7_High', 'F_organic_matter_Medium']",['S_X_MediumImpact'],0.11146496815286625,0.5737704918032787,1.2043043745068818,"['organic_matter', 'GPP_7', 'X']","['organic_matter', 'GPP_7']",['X'],0.6909943132416534,GPP_7_High | organic_matter_Medium,X_MediumImpact
"['F_NDVI_8_High', 'F_organic_matter_Medium']",['S_X_MediumImpact'],0.07961783439490445,0.573394495412844,1.2035151842221459,"['NDVI_8', 'organic_matter', 'X']","['NDVI_8', 'organic_matter']",['X'],0.6900889817787533,NDVI_8_High | organic_matter_Medium,X_MediumImpact
"['F_NDVI_8_Low', 'F_NDVI_9_Low']",['S_TMIN_3_MediumImpact'],0.09745222929936306,0.5186440677966102,1.3305084745762712,"['NDVI_8', 'NDVI_9', 'TMIN_3']","['NDVI_8', 'NDVI_9']",['TMIN_3'],0.6900603274921,NDVI_8_Low | NDVI_9_Low,TMIN_3_MediumImpact
['F_NDVI_9_Low'],"['S_organic_matter_MediumImpact', 'S_TMIN_3_MediumImpact']",0.11210191082802548,0.4888888888888889,1.4109477124183007,"['NDVI_9', 'organic_matter', 'TMIN_3']",['NDVI_9'],"['organic_matter', 'TMIN_3']",0.6897966594045025,NDVI_9_Low,organic_matter_MediumImpact | TMIN_3_MediumImpact
['F_NDVI_7_High'],"['S_organic_matter_MediumImpact', 'S_TMIN_1_PositiveImpact']",0.19872611464968154,0.4875,1.4147412199630314,"['TMIN_1', 'organic_matter', 'NDVI_7']",['NDVI_7'],"['TMIN_1', 'organic_matter']",0.6896863447319778,NDVI_7_High,organic_matter_MediumImpact | TMIN_1_PositiveImpact
"['F_GPP_7_High', 'F_NDVI_8_High']",['S_EVI_4_PositiveImpact'],0.21910828025477708,0.5566343042071197,1.2378411580809885,"['NDVI_8', 'EVI_4', 'GPP_7']","['NDVI_8', 'GPP_7']",['EVI_4'],0.6890248517473463,GPP_7_High | NDVI_8_High,EVI_4_PositiveImpact
"['F_EVI_8_High', 'F_organic_matter_Medium']",['S_EVI_3_NegativeImpact'],0.07707006369426751,0.484,1.422996254681648,"['EVI_8', 'organic_matter', 'EVI_3']","['EVI_8', 'organic_matter']",['EVI_3'],0.6887301872659176,EVI_8_High | organic_matter_Medium,EVI_3_NegativeImpact
['F_NDVI_9_High'],"['S_TMEAN_6_MediumImpact', 'S_TMAX_8_MediumImpact']",0.21019108280254778,0.5679862306368331,1.2116010626356357,"['TMEAN_6', 'NDVI_9', 'TMAX_8']",['NDVI_9'],"['TMEAN_6', 'TMAX_8']",0.6881727206019962,NDVI_9_High,TMEAN_6_MediumImpact | TMAX_8_MediumImpact
['F_NDVI_9_High'],"['S_TMIN_8_MediumImpact', 'S_sand_percent_MediumImpact']",0.21146496815286625,0.5714285714285715,1.2042186001917548,"['NDVI_9', 'TMIN_8', 'sand_percent']",['NDVI_9'],"['TMIN_8', 'sand_percent']",0.6881249143952886,NDVI_9_High,TMIN_8_MediumImpact | sand_percent_MediumImpact
"['F_EVI_8_High', 'F_organic_matter_Low']",['S_saturated_hc_PositiveImpact'],0.061146496815286625,0.5,1.3747810858143608,"['EVI_8', 'organic_matter', 'saturated_hc']","['EVI_8', 'organic_matter']",['saturated_hc'],0.6873905429071804,EVI_8_High | organic_matter_Low,saturated_hc_PositiveImpact
['F_NDVI_7_High'],['S_TMIN_1_PositiveImpact'],0.20127388535031848,0.49375,1.3917190305206464,"['TMIN_1', 'NDVI_7']",['NDVI_7'],['TMIN_1'],0.6871612713195692,NDVI_7_High,TMIN_1_PositiveImpact
"['F_EVI_8_Low', 'F_NDVI_9_Low']",['S_NDVI_6_MediumImpact'],0.10254777070063695,0.5649122807017545,1.214948329728431,"['EVI_8', 'NDVI_9', 'NDVI_6']","['EVI_8', 'NDVI_9']",['NDVI_6'],0.6863392318816751,EVI_8_Low | NDVI_9_Low,NDVI_6_MediumImpact
['F_NDVI_9_High'],"['S_VPDMIN_5_NegativeImpact', 'S_EVI_9_MediumImpact']",0.2,0.5404475043029261,1.268314770935118,"['VPDMIN_5', 'NDVI_9', 'EVI_9']",['NDVI_9'],"['VPDMIN_5', 'EVI_9']",0.6854575526224218,NDVI_9_High,VPDMIN_5_NegativeImpact | EVI_9_MediumImpact
['F_GPP_8_Low'],"['S_GPP_9_MediumImpact', 'S_NDVI_8_MediumImpact']",0.062420382165605096,0.5077720207253886,1.3489036760386803,"['NDVI_8', 'GPP_8', 'GPP_9']",['GPP_8'],"['NDVI_8', 'GPP_9']",0.6849355453460657,GPP_8_Low,GPP_9_MediumImpact | NDVI_8_MediumImpact
"['F_NDVI_7_High', 'F_GPP_8_High']",['S_EVI_3_NegativeImpact'],0.17643312101910827,0.48257839721254353,1.4188166359994259,"['GPP_8', 'NDVI_7', 'EVI_3']","['GPP_8', 'NDVI_7']",['EVI_3'],0.6846902581390957,NDVI_7_High | GPP_8_High,EVI_3_NegativeImpact
"['F_NDVI_7_Low', 'F_GPP_7_Low']",['S_saturated_hc_MediumImpact'],0.05987261146496815,0.5280898876404494,1.2954705056179774,"['saturated_hc', 'NDVI_7', 'GPP_7']","['NDVI_7', 'GPP_7']",['saturated_hc'],0.6841248737533139,NDVI_7_Low | GPP_7_Low,saturated_hc_MediumImpact
['F_NDVI_9_Low'],"['S_VPDMAX_4_MediumImpact', 'S_TMAX_11_PositiveImpact']",0.11019108280254777,0.48055555555555557,1.42353249475891,"['NDVI_9', 'TMAX_11', 'VPDMAX_4']",['NDVI_9'],"['VPDMAX_4', 'TMAX_11']",0.684086448870254,NDVI_9_Low,VPDMAX_4_MediumImpact | TMAX_11_PositiveImpact
['F_GPP_8_Low'],"['S_saturated_hc_MediumImpact', 'S_organic_matter_MediumImpact']",0.06178343949044586,0.5025906735751295,1.36046096122923,"['GPP_8', 'organic_matter', 'saturated_hc']",['GPP_8'],"['saturated_hc', 'organic_matter']",0.6837549908768669,GPP_8_Low,saturated_hc_MediumImpact | organic_matter_MediumImpact
"['F_GPP_8_High', 'F_EVI_8_High']",['S_EVI_1_NegativeImpact'],0.20955414012738854,0.49325337331334335,1.3853448946367606,"['EVI_8', 'GPP_8', 'EVI_1']","['EVI_8', 'GPP_8']",['EVI_1'],0.6833260424820004,GPP_8_High | EVI_8_High,EVI_1_NegativeImpact
"['F_NDVI_7_High', 'F_GPP_8_High']",['S_EVI_1_NegativeImpact'],0.18025477707006368,0.4930313588850174,1.3847213478523746,"['GPP_8', 'NDVI_7', 'EVI_1']","['GPP_8', 'NDVI_7']",['EVI_1'],0.6827110478087491,NDVI_7_High | GPP_8_High,EVI_1_NegativeImpact
['F_organic_matter_Medium'],"['S_b_density_MediumImpact', 'S_TMEAN_10_NegativeImpact']",0.17579617834394903,0.5411764705882353,1.2606039448420316,"['b_density', 'organic_matter', 'TMEAN_10']",['organic_matter'],"['TMEAN_10', 'b_density']",0.6822091936792171,organic_matter_Medium,b_density_MediumImpact | TMEAN_10_NegativeImpact
['F_NDVI_8_Low'],"['S_VPDMAX_4_MediumImpact', 'S_TMAX_11_PositiveImpact']",0.11273885350318472,0.4796747967479675,1.4209234545175642,"['NDVI_8', 'VPDMAX_4', 'TMAX_11']",['NDVI_8'],"['VPDMAX_4', 'TMAX_11']",0.6815811692401325,NDVI_8_Low,VPDMAX_4_MediumImpact | TMAX_11_PositiveImpact
['F_NDVI_8_High'],"['S_sand_percent_MediumImpact', 'S_TMEAN_10_NegativeImpact']",0.2031847133757962,0.4885145482388974,1.394486983154671,"['NDVI_8', 'TMEAN_10', 'sand_percent']",['NDVI_8'],"['TMEAN_10', 'sand_percent']",0.6812271786008269,NDVI_8_High,sand_percent_MediumImpact | TMEAN_10_NegativeImpact
